College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,OC,BC,BCM,MBC,SC,SCA,ST
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,CS,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,EE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4675,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Universal College of Engineering and Technology  Anbagam Campus  Radhapuram Road  Vallioor  Tirunelveli District 627117,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4675 Total,,,,,,,294,91.14,77.91,10.29,58.8,44.1,8.82,2.94
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,CS,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,EE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4676,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Renganayagi Varatharaj College of Engineering  Salvarpatti  Sivakasi  Virudhunagar District 626128,ME,20,6.2,5.3,0.7,4,3,0.6,0.2
4676 Total,,,,,,,191,59.21,50.615,6.685,38.2,28.65,5.73,1.91
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,CS,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EC,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,EE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4677,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lourdes Mount College of Engineering and Technology  Marthandam-Karungal Road  Chundavilai  Mullanganavilai  Nattalam Post  Kanyakumari District 629195,ME,60,18.6,15.9,2.1,12,9,1.8,0.6
4677 Total,,,,,,,206,63.86,54.59,7.21,41.2,30.9,6.18,2.06
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,AD,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CB,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CS,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EC,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,ME,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
4678 Total,,,,,,,420,130.2,111.3,14.7,84,63,12.6,4.2
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,AD,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CS,76,23.56,20.14,2.66,15.2,11.4,2.28,0.76
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,IT,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,ME,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,SC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4680 Total,,,,,,,373,115.63,98.845,13.055,74.6,55.95,11.19,3.73
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,AD,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CS,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,EC,43,13.33,11.395,1.505,8.6,6.45,1.29,0.43
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,ME,44,13.64,11.66,1.54,8.8,6.6,1.32,0.44
4686 Total,,,,,,,221,68.51,58.565,7.735,44.2,33.15,6.63,2.21
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CS,78,24.18,20.67,2.73,15.6,11.7,2.34,0.78
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4864 Total,,,,,,,284,88.04,75.26,9.94,56.8,42.6,8.52,2.84
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AD,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AG,53,16.43,14.045,1.855,10.6,7.95,1.59,0.53
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AM,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BM,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BT,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CB,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CH,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CI,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CS,115,35.65,30.475,4.025,23,17.25,3.45,1.15
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EC,115,35.65,30.475,4.025,23,17.25,3.45,1.15
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,IT,77,23.87,20.405,2.695,15.4,11.55,2.31,0.77
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,ME,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,SC,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4917 Total,,,,,,,809,250.79,214.385,28.315,161.8,121.35,24.27,8.09
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,AU,15,4.65,3.975,0.525,3,2.25,0.45,0.15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,BM,15,4.65,3.975,0.525,3,2.25,0.45,0.15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CE,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CS,29,8.99,7.685,1.015,5.8,4.35,0.87,0.29
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EC,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EE,15,4.65,3.975,0.525,3,2.25,0.45,0.15
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4927 Total,,,,,,,181,56.11,47.965,6.335,36.2,27.15,5.43,1.81
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,AD,39,12.09,10.335,1.365,7.8,5.85,1.17,0.39
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CS,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,ME,117,36.27,31.005,4.095,23.4,17.55,3.51,1.17
4928 Total,,,,,,,392,121.52,103.88,13.72,78.4,58.8,11.76,3.92
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,AD,25,7.75,6.625,0.875,5,3.75,0.75,0.25
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CS,88,27.28,23.32,3.08,17.6,13.2,2.64,0.88
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EC,54,16.74,14.31,1.89,10.8,8.1,1.62,0.54
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,ME,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4929 Total,,,,,,,311,96.41,82.415,10.885,62.2,46.65,9.33,3.11
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,AD,20,6.2,5.3,0.7,4,3,0.6,0.2
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,CE,20,6.2,5.3,0.7,4,3,0.6,0.2
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,CS,108,33.48,28.62,3.78,21.6,16.2,3.24,1.08
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,EC,25,7.75,6.625,0.875,5,3.75,0.75,0.25
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,EE,24,7.44,6.36,0.84,4.8,3.6,0.72,0.24
4931,NM,Non Autonomous,Co.Ed,TUTICORIN,Grace College of Engineering  Chandy Nagar  Mullakkadu  Thoothukudi District 628005,ME,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4931 Total,,,,,,,216,66.96,57.24,7.56,43.2,32.4,6.48,2.16
4933,MIN,Non Autonomous,Co.Ed,TUTICORIN,St. Mother Theresa Engineering College  Vagaikulam  Thoothukudi District 628102,CS,157,48.67,41.605,5.495,31.4,23.55,4.71,1.57
4933,MIN,Non Autonomous,Co.Ed,TUTICORIN,St. Mother Theresa Engineering College  Vagaikulam  Thoothukudi District 628102,EC,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4933,MIN,Non Autonomous,Co.Ed,TUTICORIN,St. Mother Theresa Engineering College  Vagaikulam  Thoothukudi District 628102,EE,49,15.19,12.985,1.715,9.8,7.35,1.47,0.49
4933,MIN,Non Autonomous,Co.Ed,TUTICORIN,St. Mother Theresa Engineering College  Vagaikulam  Thoothukudi District 628102,ME,49,15.19,12.985,1.715,9.8,7.35,1.47,0.49
4933 Total,,,,,,,314,97.34,83.21,10.99,62.8,47.1,9.42,3.14
4934,NM,Non Autonomous,Co.Ed,TUTICORIN,Holy Cross Engineering College  Vagaikulam  Sri Mulakarai  Srivaikuntam   Thoothukudi District 628851,BM,43,13.33,11.395,1.505,8.6,6.45,1.29,0.43
4934,NM,Non Autonomous,Co.Ed,TUTICORIN,Holy Cross Engineering College  Vagaikulam  Sri Mulakarai  Srivaikuntam   Thoothukudi District 628851,CS,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4934,NM,Non Autonomous,Co.Ed,TUTICORIN,Holy Cross Engineering College  Vagaikulam  Sri Mulakarai  Srivaikuntam   Thoothukudi District 628851,EC,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4934,NM,Non Autonomous,Co.Ed,TUTICORIN,Holy Cross Engineering College  Vagaikulam  Sri Mulakarai  Srivaikuntam   Thoothukudi District 628851,EE,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4934,NM,Non Autonomous,Co.Ed,TUTICORIN,Holy Cross Engineering College  Vagaikulam  Sri Mulakarai  Srivaikuntam   Thoothukudi District 628851,ME,48,14.88,12.72,1.68,9.6,7.2,1.44,0.48
4934 Total,,,,,,,235,72.85,62.275,8.225,47,35.25,7.05,2.35
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,CE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,EC,18,5.58,4.77,0.63,3.6,2.7,0.54,0.18
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,EE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,ME,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4937,NM,Non Autonomous,Co.Ed,TIRUNELVELI,A.R College of Engineering and Technology  A.R Nagar  Kadayam-Alangulam Road  Therkkumadathoor P.o Ambasamudram Taluk Tirunelveli-627423,MZ,20,6.2,5.3,0.7,4,3,0.6,0.2
4937 Total,,,,,,,133,41.23,35.245,4.655,26.6,19.95,3.99,1.33
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,AD,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,AG,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,CE,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,CS,38,11.78,10.07,1.33,7.6,5.7,1.14,0.38
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,EE,19,5.89,5.035,0.665,3.8,2.85,0.57,0.19
4938,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Sivaji College of Engineering and Technology  Manivilla Palulai Panchayat  Vilavancode  Kanyakumari District 629171,ME,20,6.2,5.3,0.7,4,3,0.6,0.2
4938 Total,,,,,,,191,59.21,50.615,6.685,38.2,28.65,5.73,1.91
4941,NM,Non Autonomous,Co.Ed,TUTICORIN,Unnamalai Institute of Technology  Ayyaneri  Kovilpatti  Thoothukudi District 628502,CS,57,17.67,15.105,1.995,11.4,8.55,1.71,0.57
4941,NM,Non Autonomous,Co.Ed,TUTICORIN,Unnamalai Institute of Technology  Ayyaneri  Kovilpatti  Thoothukudi District 628502,EC,58,17.98,15.37,2.03,11.6,8.7,1.74,0.58
4941,NM,Non Autonomous,Co.Ed,TUTICORIN,Unnamalai Institute of Technology  Ayyaneri  Kovilpatti  Thoothukudi District 628502,EE,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4941,NM,Non Autonomous,Co.Ed,TUTICORIN,Unnamalai Institute of Technology  Ayyaneri  Kovilpatti  Thoothukudi District 628502,ME,59,18.29,15.635,2.065,11.8,8.85,1.77,0.59
4941 Total,,,,,,,233,72.23,61.745,8.155,46.6,34.95,6.99,2.33
4944,NM,Non Autonomous,WOMENS,KANYAKUMARI,Arunachala College of Engineering for Women  Thanka Gardens  Manavilai  Vellichanthai  Nagercoil  Kanyakumari District 629203,AD,118,36.58,31.27,4.13,23.6,17.7,3.54,1.18
