College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,EE,19
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,IT,76
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,ME,23
1316,NM,Non Autonomous,Co.Ed,CHENGALPET,Agni College of Technology  Old Mahabalipuram Road (OMR)  Thalambur Village  Chengalpattu District 603103,MZ,44
1316 Total,,,,,,,440
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AD,88
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,AL,59
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,BT,29
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CH,49
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,CS,118
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EC,88
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,EE,137
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,IT,118
1317,MIN,Autonomous,Co.Ed,CHENGALPET,St. Joseph's College of Engineering (Autonomous)  Old Mahabalipuram Road (OMR)  Chennai 600 119,ME,162
1317 Total,,,,,,,848
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,AD,29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,AM,29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,CE,29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,CS,59
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,EC,29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,EE,29
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,IT,30
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,ME,30
1318,MIN,Non Autonomous,Co.Ed,CHENGALPET,T.J Institute of Technology  Karapakkam  Chennai - 600097,SC,30
1318 Total,,,,,,,294
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,AD,38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,CE,38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,CS,77
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EC,38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EE,20
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,EI,19
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,IT,38
1319,NM,Non Autonomous,Co.Ed,CHENGALPET,Thangavelu Engineering College  Karappakkam  Chennai 600097,ME,38
1319 Total,,,,,,,306
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AD,89
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AE,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,AG,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,BM,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CE,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,CS,133
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EC,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,EE,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,FD,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,IT,88
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,ME,44
1322,MIN,Non Autonomous,Co.Ed,CHENGALPET,Dhanalakshmi Srinivasan College of Engineering and Technology  East Coast Road  Poonjeri  Chennai 603104,SC,44
1322 Total,,,,,,,706
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,AD,76
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CO,38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,CS,153
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EC,77
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,EE,38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,IT,115
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,ME,38
1324,NM,Autonomous,Co.Ed,CHENGALPET,Sri Sai Ram Institute of Technology (Autonomous)  West Tambaram  Chennai 600044,SC,38
1324 Total,,,,,,,573
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,AD,44
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,CS,73
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,EC,59
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,IT,44
1325,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,St. Joseph College of Engineering  Trinity Campus  Nemili  Sriperumpudur Taluk  Kancheepuram District 602105,ME,59
1325 Total,,,,,,,279
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CE,76
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,CS,20
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,EC,38
1334,NM,Non Autonomous,Co.Ed,CHENGALPET,ARS College of Engineering  Maraimalai Nagar Post  Chengalpattu District 603209,ME,77
1334 Total,,,,,,,211
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,AM,59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,CE,59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EC,29
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,EE,22
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,ME,59
1335,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Krishna Institute of Technology  Panapakkam  Padappai   Chennai 601301,SC,59
1335 Total,,,,,,,287
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AD,74
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,AM,59
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,BM,29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CB,29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CE,15
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,CS,118
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EC,88
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,EE,30
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,IT,88
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,ME,59
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,MZ,29
1399,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Chennai Institute of Technology  Puduper Village  Nandambakkam Post  Kundrathur  Chennai 600069,SC,29
1399 Total,,,,,,,647
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,AM,19
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CE,54
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CH,34
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,CS,58
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,EC,65
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,EE,49
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,IT,38
1401,NM,Non Autonomous,Co.Ed,CHENGALPET,Adhiparasakthi Engineering College  Melmaruvathur  Chengalpattu District 603319,ME,54
1401 Total,,,,,,,371
1402,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,CS,39
1402,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,EC,38
1402,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,EE,38
1402,NM,Non Autonomous,Co.Ed,KALLAKURICHI,Annai Teresa College of Engineering  Thirunavalur  Kallakkurichi District 607204,ME,38
1402 Total,,,,,,,153
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,AD,77
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,CS,76
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,EC,48
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,EE,24
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,ME,24
1405,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Dhanalakshmi College of  Engineering  Manimangalam  Chennai 601301,SC,38
1405 Total,,,,,,,287
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,AD,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,AU,20
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,BM,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,CE,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,CS,38
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,EC,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,EE,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,IT,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,ME,19
1407,NM,Non Autonomous,Co.Ed,CHENGALPET,G K M College of  Engineering and Technology  Alappakkam-Mappedu Road  Chennai 600063,MR,19
1407 Total,,,,,,,210
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,AD,38
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,AL,38
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,CE,20
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,CS,115
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,EC,77
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,EE,38
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,IT,38
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,ME,38
1408,NM,Autonomous,Co.Ed,VILUPPURAM,I F E T College of Engineering  (Autonomous)  Gangarampalayam  Villupuram District 605108,SC,38
1408 Total,,,,,,,440
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,AD,38
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,AU,22
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,BM,38
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,BT,38
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,CE,20
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,CS,57
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,EC,19
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,EE,21
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,ME,19
1409,NM,Non Autonomous,Co.Ed,CHENGALPET,Karpaga Vinayaga College of Engineering and Technology  Palayanoor Post  Maduranthagam Taluk  Chengalpattu District 603308,RM,38
1409 Total,,,,,,,310
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,AD,19
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,AE,20
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,BM,20
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,BT,15
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,CB,15
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,CE,14
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,CS,29
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,EC,19
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,EE,15
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,IT,20
1411,MIN,Non Autonomous,Co.Ed,KANCHEEPURAM,Madha Engineering College  Kundrathur  Chennai 600069,ME,15
1411 Total,,,,,,,201
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,AD,38
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,CB,59
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,CE,59
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,CS,115
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,EC,176
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,EE,59
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,IT,76
1412,NM,Non Autonomous,Co.Ed,VILUPPURAM,Mailam Engineering College  Mailam  Villupuram District 604304,ME,118
1412 Total,,,,,,,700
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,AD,38
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,CS,58
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EC,38
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,EE,30
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,ME,29
1413,NM,Non Autonomous,Co.Ed,KANCHEEPURAM,Sri Venkateswaraa College of Technology  Sirukulathur  Vadakkal Village  Pondur Post  Sriperumbudur Taluk  Kancheepuram District 602105,SC,38
