College Code,Category,Autonomous Status,Co.Ed Status,District,College Name,COURSE,TOTAL,Processed
4962,NM,Autonomous,Co.Ed,TUTICORIN,National  Engineering College (Autonomous)  Kovilpatti  Thoothukudi District 628503,IT,38,49624962
4962,NM,Autonomous,Co.Ed,TUTICORIN,National  Engineering College (Autonomous)  Kovilpatti  Thoothukudi District 628503,ME,39,49624962
4962 Total,,,,,,,344,4962 Total4962 Total
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,AE,57,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,CE,38,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,CS,58,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,EC,58,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,EE,59,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,ME,38,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,MR,39,49644964
4964,NM,Autonomous,Co.Ed,TIRUNELVELI,PSN College of Engineering and  Technology (Autonomous) Melathediyoor  Tirunelveli-627 152,MU,59,49644964
4964 Total,,,,,,,406,4964 Total4964 Total
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,AD,29,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,BM,49,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,BT,24,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,CE,29,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,CS,59,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,EC,69,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,EE,49,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,IT,15,49654965
4965,MIN,Autonomous,Co.Ed,VIRUDHUNAGAR,P S R  Engineering College (Autonomous)  Appayanaickenpatti  Sevalpatty  Virudhunagar District 626140,ME,59,49654965
4965 Total,,,,,,,382,4965 Total4965 Total
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,AD,25,49664966
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,CE,15,49664966
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,CS,73,49664966
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,EC,49,49664966
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,EE,24,49664966
4966,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,PET Engineering College  Vallioor Post  Tirunelveli District 627117,ME,49,49664966
4966 Total,,,,,,,235,4966 Total4966 Total
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,AD,38,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,CE,20,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,CS,38,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,EC,38,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,EE,20,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,IT,38,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,ME,18,49674967
4967,NM,Non Autonomous,Co.Ed,TENKASI,S Veerasamy Chettiar College of  Engineering and Technology  Puliangudi Post  Tenkasi District 627855,SC,19,49674967
4967 Total,,,,,,,229,4967 Total4967 Total
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,AD,54,49684968
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,CE,26,49684968
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,CS,54,49684968
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,EC,54,49684968
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,EE,27,49684968
4968,NM,Non Autonomous,Co.Ed,TENKASI,Sardar Raja College of Engineering  Alangulam  Tenkasi District 627808,ME,54,49684968
4968 Total,,,,,,,269,4968 Total4968 Total
4969,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,SCAD College of Engineering and Technology  Cheranmahadevi  Tirunelveli District 627414,CE,24,49694969
4969,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,SCAD College of Engineering and Technology  Cheranmahadevi  Tirunelveli District 627414,CS,147,49694969
4969,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,SCAD College of Engineering and Technology  Cheranmahadevi  Tirunelveli District 627414,EC,54,49694969
4969,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,SCAD College of Engineering and Technology  Cheranmahadevi  Tirunelveli District 627414,EE,54,49694969
4969,MIN,Non Autonomous,Co.Ed,TIRUNELVELI,SCAD College of Engineering and Technology  Cheranmahadevi  Tirunelveli District 627414,ME,54,49694969
4969 Total,,,,,,,333,4969 Total4969 Total
4970,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Sree Sowdambika  College of Engineering  Aruppukkottai Taluk  Virudhunagar District 626134,CE,29,49704970
4970,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Sree Sowdambika  College of Engineering  Aruppukkottai Taluk  Virudhunagar District 626134,CS,108,49704970
4970,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Sree Sowdambika  College of Engineering  Aruppukkottai Taluk  Virudhunagar District 626134,EC,57,49704970
4970,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Sree Sowdambika  College of Engineering  Aruppukkottai Taluk  Virudhunagar District 626134,EE,59,49704970
4970,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Sree Sowdambika  College of Engineering  Aruppukkottai Taluk  Virudhunagar District 626134,ME,29,49704970
4970 Total,,,,,,,282,4970 Total4970 Total
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,AD,29,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,CE,39,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,CS,59,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,EC,59,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,EE,30,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,IT,29,49714971
4971,MIN,Autonomous,Co.Ed,KANYAKUMARI,St. Xavier's Catholic College of Engineering (Autonomous)  Chunkankadai  Nagercoil  Kanyakumari District 629807,ME,69,49714971
4971 Total,,,,,,,314,4971 Total4971 Total
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,AD,38,49724972
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,CE,19,49724972
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,CS,77,49724972
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,EC,76,49724972
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,EE,38,49724972
4972,NM,Non Autonomous,Co.Ed,KANYAKUMARI,AMRITA  College of Engineering and Technology  Erachakulam Post  Kanyakumari District 629902,ME,20,49724972
4972 Total,,,,,,,268,4972 Total4972 Total
4975,NM,Non Autonomous,Co.Ed,TUTICORIN,Dr. G U Pope College of Engineering  Sawyerpuram  Thoothukudi District  628251,CE,29,49754975
4975,NM,Non Autonomous,Co.Ed,TUTICORIN,Dr. G U Pope College of Engineering  Sawyerpuram  Thoothukudi District  628251,CS,58,49754975
4975,NM,Non Autonomous,Co.Ed,TUTICORIN,Dr. G U Pope College of Engineering  Sawyerpuram  Thoothukudi District  628251,EC,59,49754975
4975,NM,Non Autonomous,Co.Ed,TUTICORIN,Dr. G U Pope College of Engineering  Sawyerpuram  Thoothukudi District  628251,EE,39,49754975
4975,NM,Non Autonomous,Co.Ed,TUTICORIN,Dr. G U Pope College of Engineering  Sawyerpuram  Thoothukudi District  628251,ME,59,49754975
4975 Total,,,,,,,244,4975 Total4975 Total
4976,MIN,Non Autonomous,Co.Ed,TUTICORIN,Infant Jesus College of Engineering  Thoothukudi Highway (NH7/A)  Thoothukudi District 628851,AE,30,49764976
4976,MIN,Non Autonomous,Co.Ed,TUTICORIN,Infant Jesus College of Engineering  Thoothukudi Highway (NH7/A)  Thoothukudi District 628851,AG,29,49764976
4976,MIN,Non Autonomous,Co.Ed,TUTICORIN,Infant Jesus College of Engineering  Thoothukudi Highway (NH7/A)  Thoothukudi District 628851,CS,44,49764976
4976,MIN,Non Autonomous,Co.Ed,TUTICORIN,Infant Jesus College of Engineering  Thoothukudi Highway (NH7/A)  Thoothukudi District 628851,EC,30,49764976
4976,MIN,Non Autonomous,Co.Ed,TUTICORIN,Infant Jesus College of Engineering  Thoothukudi Highway (NH7/A)  Thoothukudi District 628851,ME,29,49764976
4976 Total,,,,,,,162,4976 Total4976 Total
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,AD,15,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,AU,26,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,CE,59,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,CS,118,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,EC,59,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,EE,26,49774977
4977,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Narayanaguru College of Engineering  Manjalumoodu  Kanyakumari District 629151,ME,59,49774977
4977 Total,,,,,,,362,4977 Total4977 Total
4979,NM,Non Autonomous,WOMENS,VIRUDHUNAGAR,Arul Tharum VPMM College of Engineering and Technology (Formerly V.P.Muthaiah Pillai Meenakshi Ammal Engineering College for Women)  Krishnakoil Virudhunagar-626 190,CE,25,49794979
4979,NM,Non Autonomous,WOMENS,VIRUDHUNAGAR,Arul Tharum VPMM College of Engineering and Technology (Formerly V.P.Muthaiah Pillai Meenakshi Ammal Engineering College for Women)  Krishnakoil Virudhunagar-626 190,CS,49,49794979
4979,NM,Non Autonomous,WOMENS,VIRUDHUNAGAR,Arul Tharum VPMM College of Engineering and Technology (Formerly V.P.Muthaiah Pillai Meenakshi Ammal Engineering College for Women)  Krishnakoil Virudhunagar-626 190,EC,49,49794979
4979,NM,Non Autonomous,WOMENS,VIRUDHUNAGAR,Arul Tharum VPMM College of Engineering and Technology (Formerly V.P.Muthaiah Pillai Meenakshi Ammal Engineering College for Women)  Krishnakoil Virudhunagar-626 190,EE,49,49794979
4979,NM,Non Autonomous,WOMENS,VIRUDHUNAGAR,Arul Tharum VPMM College of Engineering and Technology (Formerly V.P.Muthaiah Pillai Meenakshi Ammal Engineering College for Women)  Krishnakoil Virudhunagar-626 190,IT,49,49794979
4979 Total,,,,,,,221,4979 Total4979 Total
4980,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Einstein College of Engineering  Seethaparpanallur  Tirunelveli District 627012,CE,20,49804980
4980,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Einstein College of Engineering  Seethaparpanallur  Tirunelveli District 627012,CS,76,49804980
4980,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Einstein College of Engineering  Seethaparpanallur  Tirunelveli District 627012,EC,38,49804980
4980,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Einstein College of Engineering  Seethaparpanallur  Tirunelveli District 627012,EE,38,49804980
4980,NM,Non Autonomous,Co.Ed,TIRUNELVELI,Einstein College of Engineering  Seethaparpanallur  Tirunelveli District 627012,ME,39,49804980
4980 Total,,,,,,,211,4980 Total4980 Total
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,AD,29,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,CE,29,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,CS,59,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,EC,30,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,EE,30,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,IT,29,49814981
4981,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Ponjesly College of  Engineering  Vettornimadam Post  Nagercoil  Kanyakumari District 629003,ME,59,49814981
4981 Total,,,,,,,265,4981 Total4981 Total
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,AD,59,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,AM,29,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,CE,29,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,CS,59,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,EC,59,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,EE,29,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,ME,88,49824982
4982,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Vins Christian College of Engineering  Chunkankadai Post  Nagercoil  Kanyakumari District  629807,SC,30,49824982
4982 Total,,,,,,,382,4982 Total4982 Total
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,AE,24,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,AG,49,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,CE,49,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,CS,49,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,EC,26,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,EE,25,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,ME,49,49834983
4983,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Lord Jegannath College of Engineering and Technology  Kumarapuram  Thoppur Post  Kanyakumari District 629402,RM,25,49834983
4983 Total,,,,,,,296,4983 Total4983 Total
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,AD,29,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,CE,30,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,CS,88,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,EC,59,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,EE,29,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,IT,59,49844984
4984,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Marthandam College of Engineering & Technology  Kuttakuzhi  Veeyanoor Post  Kanyakumari District 629177,ME,59,49844984
4984 Total,,,,,,,353,4984 Total4984 Total
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,AG,59,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,AU,59,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,CE,59,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,CS,38,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,EC,58,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,IT,38,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,ME,59,49894989
4989,NM,Non Autonomous,Co.Ed,TIRUNELVELI,PSN Engineering College  Melathediyoor  Tirunelveli District 627152,MU,59,49894989
