college code,category,autonomous status,co.ed status,district,college name,course,total,oc,bc,bcm,mbc,sc,sca,st,general,7.5% reservation,OC,OC_7.5,BC,BC_7.5,BCM,BCM_7.5,MBC,MBC_7.5,SC,SC_7.5,SCA,SCA_7.5,ST,ST_7.5,Rounded_OC,Rounded_OC_7.5,Rounded_BC,Rounded_BC_7.5,Rounded_BCM,Rounded_BCM_7.5
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CE,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,CS,76.0000,23.5600,20.1400,2.6600,15.2000,11.4000,2.2800,0.7600,70.3000,5.7000,21.7930,1.7670,18.6295,1.5105,2.4605,0.1995,14.0600,1.1400,10.5450,0.8550,2.1090,0.1710,0.7030,0.0570,22,2,19,1,2,0
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EC,77.0000,23.8700,20.4050,2.6950,15.4000,11.5500,2.3100,0.7700,71.2250,5.7750,22.0798,1.7902,18.8746,1.5304,2.4929,0.2021,14.2450,1.1550,10.6838,0.8662,2.1368,0.1732,0.7123,0.0577,22,2,19,2,2,0
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,EE,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4678,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,Ramco Institute of Technology  North venganallur Village  Krishnapuram Panchayat  Rajapalayam  Virudhunagar District 626117,ME,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
4678 Total,,,,,,,420.0000,130.2000,111.3000,14.7000,84.0000,63.0000,12.6000,4.2000,388.5000,31.5000,120.4350,9.7650,102.9525,8.3475,13.5975,1.1025,77.7000,6.3000,58.2750,4.7250,11.6550,0.9450,3.8850,0.3150,120,10,103,8,14,1
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,AD,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CE,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,CS,76.0000,23.5600,20.1400,2.6600,15.2000,11.4000,2.2800,0.7600,70.3000,5.7000,21.7930,1.7670,18.6295,1.5105,2.4605,0.1995,14.0600,1.1400,10.5450,0.8550,2.1090,0.1710,0.7030,0.0570,22,2,19,1,2,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,EE,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,IT,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,ME,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4680,NM,Non Autonomous,Co.Ed,VIRUDHUNAGAR,AAA College of Engineering and Technology  Kamarajar Educational Road  Amathur Village  Sivakasi  Virudhunagar District 626005,SC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4680 Total,,,,,,,373.0000,115.6300,98.8450,13.0550,74.6000,55.9500,11.1900,3.7300,345.0250,27.9750,106.9578,8.6723,91.4316,7.4134,12.0759,0.9791,69.0050,5.5950,51.7538,4.1962,10.3508,0.8392,3.4503,0.2797,107,9,91,7,12,1
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,AD,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CE,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,CS,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,EC,43.0000,13.3300,11.3950,1.5050,8.6000,6.4500,1.2900,0.4300,39.7750,3.2250,12.3302,0.9998,10.5404,0.8546,1.3921,0.1129,7.9550,0.6450,5.9662,0.4838,1.1932,0.0968,0.3977,0.0323,12,1,11,1,1,0
4686,NM,Non Autonomous,Co.Ed,KANYAKUMARI,Good Shepherd College of Engineering and Technology  Maruthamparai  Kanyakumari District 629101,ME,44.0000,13.6400,11.6600,1.5400,8.8000,6.6000,1.3200,0.4400,40.7000,3.3000,12.6170,1.0230,10.7855,0.8745,1.4245,0.1155,8.1400,0.6600,6.1050,0.4950,1.2210,0.0990,0.4070,0.0330,13,1,11,1,1,0
4686 Total,,,,,,,221.0000,68.5100,58.5650,7.7350,44.2000,33.1500,6.6300,2.2100,204.4250,16.5750,63.3718,5.1382,54.1726,4.3924,7.1549,0.5801,40.8850,3.3150,30.6638,2.4862,6.1327,0.4972,2.0443,0.1658,63,5,54,4,7,1
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,CS,78.0000,24.1800,20.6700,2.7300,15.6000,11.7000,2.3400,0.7800,72.1500,5.8500,22.3665,1.8135,19.1198,1.5502,2.5253,0.2048,14.4300,1.1700,10.8225,0.8775,2.1645,0.1755,0.7215,0.0585,22,2,19,2,2,0
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4864,NM,Non Autonomous,Co.Ed,TUTICORIN,V V College of Engineering  Arasoor Village  Idaichivilai Post  Santhakulam Taluk  Thoothukudi District 628656,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4864 Total,,,,,,,284.0000,88.0400,75.2600,9.9400,56.8000,42.6000,8.5200,2.8400,262.7000,21.3000,81.4370,6.6030,69.6155,5.6445,9.1945,0.7455,52.5400,4.2600,39.4050,3.1950,7.8810,0.6390,2.6270,0.2130,81,7,70,6,9,1
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AD,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AG,53.0000,16.4300,14.0450,1.8550,10.6000,7.9500,1.5900,0.5300,49.0250,3.9750,15.1978,1.2322,12.9916,1.0534,1.7159,0.1391,9.8050,0.7950,7.3538,0.5962,1.4708,0.1192,0.4903,0.0398,15,1,13,1,2,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,AM,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BM,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,BT,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CB,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CD,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CE,19.0000,5.8900,5.0350,0.6650,3.8000,2.8500,0.5700,0.1900,17.5750,1.4250,5.4482,0.4418,4.6574,0.3776,0.6151,0.0499,3.5150,0.2850,2.6362,0.2137,0.5272,0.0427,0.1757,0.0143,5,0,5,0,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CH,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CI,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,CS,115.0000,35.6500,30.4750,4.0250,23.0000,17.2500,3.4500,1.1500,106.3750,8.6250,32.9763,2.6738,28.1894,2.2856,3.7231,0.3019,21.2750,1.7250,15.9562,1.2937,3.1912,0.2587,1.0637,0.0863,33,3,28,2,4,1
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EC,115.0000,35.6500,30.4750,4.0250,23.0000,17.2500,3.4500,1.1500,106.3750,8.6250,32.9763,2.6738,28.1894,2.2856,3.7231,0.3019,21.2750,1.7250,15.9562,1.2937,3.1912,0.2587,1.0637,0.0863,33,3,28,2,4,1
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,EE,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,IT,77.0000,23.8700,20.4050,2.6950,15.4000,11.5500,2.3100,0.7700,71.2250,5.7750,22.0798,1.7902,18.8746,1.5304,2.4929,0.2021,14.2450,1.1550,10.6838,0.8662,2.1368,0.1732,0.7123,0.0577,22,2,19,2,2,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,ME,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917,NM,Autonomous,Co.Ed,VIRUDHUNAGAR,Sethu Institute of Technology (Autonomous)  Kariapatti Post  Virudhunagar District 626115,SC,38.0000,11.7800,10.0700,1.3300,7.6000,5.7000,1.1400,0.3800,35.1500,2.8500,10.8965,0.8835,9.3148,0.7553,1.2303,0.0998,7.0300,0.5700,5.2725,0.4275,1.0545,0.0855,0.3515,0.0285,11,1,9,1,1,0
4917 Total,,,,,,,809.0000,250.7900,214.3850,28.3150,161.8000,121.3500,24.2700,8.0900,748.3250,60.6750,231.9808,18.8092,198.3061,16.0789,26.1914,2.1236,149.6650,12.1350,112.2488,9.1012,22.4498,1.8202,7.4833,0.6068,232,19,198,16,26,2
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,AU,15.0000,4.6500,3.9750,0.5250,3.0000,2.2500,0.4500,0.1500,13.8750,1.1250,4.3012,0.3488,3.6769,0.2981,0.4856,0.0394,2.7750,0.2250,2.0812,0.1687,0.4163,0.0338,0.1388,0.0112,4,0,4,0,0,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,BM,15.0000,4.6500,3.9750,0.5250,3.0000,2.2500,0.4500,0.1500,13.8750,1.1250,4.3012,0.3488,3.6769,0.2981,0.4856,0.0394,2.7750,0.2250,2.0812,0.1687,0.4163,0.0338,0.1388,0.0112,4,0,4,0,0,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CE,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,CS,29.0000,8.9900,7.6850,1.0150,5.8000,4.3500,0.8700,0.2900,26.8250,2.1750,8.3158,0.6742,7.1086,0.5764,0.9389,0.0761,5.3650,0.4350,4.0238,0.3262,0.8048,0.0652,0.2683,0.0217,8,1,7,1,1,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EC,19.0000,5.8900,5.0350,0.6650,3.8000,2.8500,0.5700,0.1900,17.5750,1.4250,5.4482,0.4418,4.6574,0.3776,0.6151,0.0499,3.5150,0.2850,2.6362,0.2137,0.5272,0.0427,0.1757,0.0143,5,0,5,0,1,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,EE,15.0000,4.6500,3.9750,0.5250,3.0000,2.2500,0.4500,0.1500,13.8750,1.1250,4.3012,0.3488,3.6769,0.2981,0.4856,0.0394,2.7750,0.2250,2.0812,0.1687,0.4163,0.0338,0.1388,0.0112,4,0,4,0,0,0
4927,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,Maria College of Engineering and Technology  Attoor Puliyamoodu Junction  Thiruvattar Post  Kanyakumari District 629177,ME,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4927 Total,,,,,,,181.0000,56.1100,47.9650,6.3350,36.2000,27.1500,5.4300,1.8100,167.4250,13.5750,51.9017,4.2082,44.3676,3.5974,5.8599,0.4751,33.4850,2.7150,25.1137,2.0362,5.0228,0.4072,1.6743,0.1358,52,4,44,4,6,1
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,AD,39.0000,12.0900,10.3350,1.3650,7.8000,5.8500,1.1700,0.3900,36.0750,2.9250,11.1833,0.9067,9.5599,0.7751,1.2626,0.1024,7.2150,0.5850,5.4112,0.4387,1.0822,0.0877,0.3608,0.0292,11,1,10,1,1,0
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,CS,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EC,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,EE,59.0000,18.2900,15.6350,2.0650,11.8000,8.8500,1.7700,0.5900,54.5750,4.4250,16.9183,1.3718,14.4624,1.1726,1.9101,0.1549,10.9150,0.8850,8.1862,0.6637,1.6373,0.1327,0.5458,0.0442,17,1,14,1,2,0
4928,MIN,Non Autonomous,Co.Ed,KANYAKUMARI,MAR Ephraem College of Engineering & Technology  Malankara Hills  Elavuvillai  Marthandam  Kanyakumari District 629171,ME,117.0000,36.2700,31.0050,4.0950,23.4000,17.5500,3.5100,1.1700,108.2250,8.7750,33.5498,2.7203,28.6796,2.3254,3.7879,0.3071,21.6450,1.7550,16.2338,1.3162,3.2468,0.2632,1.0823,0.0878,34,3,29,2,4,1
4928 Total,,,,,,,392.0000,121.5200,103.8800,13.7200,78.4000,58.8000,11.7600,3.9200,362.6000,29.4000,112.4060,9.1140,96.0890,7.7910,12.6910,1.0290,72.5200,5.8800,54.3900,4.4100,10.8780,0.8820,3.6260,0.2940,112,9,96,8,13,1
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,AD,25.0000,7.7500,6.6250,0.8750,5.0000,3.7500,0.7500,0.2500,23.1250,1.8750,7.1688,0.5813,6.1281,0.4969,0.8094,0.0656,4.6250,0.3750,3.4688,0.2812,0.6937,0.0562,0.2313,0.0187,7,1,6,0,1,0
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CE,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,CS,88.0000,27.2800,23.3200,3.0800,17.6000,13.2000,2.6400,0.8800,81.4000,6.6000,25.2340,2.0460,21.5710,1.7490,2.8490,0.2310,16.2800,1.3200,12.2100,0.9900,2.4420,0.1980,0.8140,0.0660,25,2,22,2,3,1
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EC,54.0000,16.7400,14.3100,1.8900,10.8000,8.1000,1.6200,0.5400,49.9500,4.0500,15.4845,1.2555,13.2368,1.0733,1.7483,0.1418,9.9900,0.8100,7.4925,0.6075,1.4985,0.1215,0.4995,0.0405,15,1,13,1,2,0
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,EE,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
4929,NM,Non Autonomous,Co.Ed,KANYAKUMARI,M E T Engineering College  Mogals Garden  Thovalai Village  Aralvaimozhi Town Panchayat  Thovalai  Kanyakumari District 629304,ME,48.0000,14.8800,12.7200,1.6800,9.6000,7.2000,1.4400,0.4800,44.4000,3.6000,13.7640,1.1160,11.7660,0.9540,1.5540,0.1260,8.8800,0.7200,6.6600,0.5400,1.3320,0.1080,0.4440,0.0360,14,1,12,1,1,0
